tourist_id,timestamp,lat,lon,speed,zone_risk,itinerary_deviation
2,2025-09-23 15:56:03.735962,17.722141134702646,83.32278576353978,0.45488615010882905,0,0
2,2025-09-23 15:56:33.735962,17.721639554170043,83.32235951495778,0.7495042096864606,0,0
2,2025-09-23 15:57:03.735962,17.721698416456114,83.32324434670493,1.3573050185874391,0,0
2,2025-09-23 15:57:33.735962,17.721032892584784,83.32442440031097,1.2804819939796077,0,0
2,2025-09-23 15:58:03.735962,17.72124483170684,83.32532826901841,0.8459876714125862,0,0
2,2025-09-23 15:58:33.735962,17.72144630012764,83.32633497501662,1.198316855684043,0,0
2,2025-09-23 15:59:03.735962,17.72113276794311,83.32533377298346,0.7875472864725797,0,0
2,2025-09-23 15:59:33.735962,17.720739337484744,83.32415483225066,1.6157916060303368,0,0
2,2025-09-23 16:00:33.735962,17.720224707253102,83.32480578704933,0.4634631523497954,0,0
2,2025-09-23 16:01:03.735962,17.72117843431246,83.3230720927306,1.793049378787313,0,0
2,2025-09-23 16:01:33.735962,17.719901308868828,83.32084476203485,0.1544403117121922,0,0
2,2025-09-23 16:02:03.735962,17.71871807489985,83.31961935618925,0.22430519383618353,0,0
2,2025-09-23 16:02:33.735962,17.717660996399285,83.31982693708649,1.6551299832898723,0,0
2,2025-09-23 16:03:03.735962,17.715624372286772,83.32078501955438,0.8402467035209162,0,0
2,2025-09-23 16:03:33.735962,17.714663048824654,83.32166068002033,1.5386755415440072,0,0
2,2025-09-23 16:04:03.735962,17.71408677219592,83.32119670249728,0.7320681337677124,0,0
2,2025-09-23 16:04:33.735962,17.715444459592014,83.3206826152691,0.8867785544265816,0,0
2,2025-09-23 16:05:03.735962,17.71614320110127,83.32153969605996,0.6091463107483583,0,0
2,2025-09-23 16:05:33.735962,17.71627969021792,83.32127284893956,0.5497448875368389,0,0
2,2025-09-23 16:06:33.735962,17.717419237668558,83.32123653160984,0.6485724408237041,0,0
2,2025-09-23 16:07:03.735962,17.717083538882637,83.32166551574068,1.5830970591165534,0,0
2,2025-09-23 16:07:33.735962,17.715530852527525,83.3219694801547,1.739156678054067,0,0
2,2025-09-23 16:08:03.735962,17.71649586594523,83.32172158538313,1.6047251779610336,0,0
2,2025-09-23 16:08:33.735962,17.716310802520724,83.31926027202839,1.435273953000411,0,0
2,2025-09-23 16:09:03.735962,17.71853754846103,83.32016883475934,1.0069590643713653,0,0
3,2025-09-23 15:54:33.735962,17.721070538740936,83.32454681485272,1.5120455944544824,0,0
3,2025-09-23 15:55:03.735962,17.720324875864065,83.32540676186316,1.7069029073400912,0,0
3,2025-09-23 15:55:33.735962,17.72095742339815,83.32556125410345,1.1234610583131455,0,0
3,2025-09-23 15:56:03.735962,17.722082382668376,83.3255565555322,1.4366303339820603,0,0
3,2025-09-23 15:56:33.735962,17.723175367724483,83.32519654567851,1.7692634922655244,0,0
3,2025-09-23 15:57:03.735962,17.722525760435268,83.32548989666735,0.4310385840846276,0,0
3,2025-09-23 15:57:33.735962,17.72320972082758,83.32661233601583,1.200124145707997,0,0
3,2025-09-23 15:58:03.735962,17.723268350977964,83.32491894716269,0.7941562500312833,0,0
3,2025-09-23 15:58:33.735962,17.72086831976025,83.3245429283526,0.26365756325311573,0,0
3,2025-09-23 15:59:03.735962,17.720211667208247,83.32404400483945,0.9037900290971959,0,0
3,2025-09-23 15:59:33.735962,17.72047553484592,83.32304119608247,1.1022397729846578,0,0
3,2025-09-23 16:00:03.735962,17.719968834970985,83.32401598041218,0.4832662800286227,0,0
3,2025-09-23 16:00:33.735962,17.720239684839065,83.32490024722945,0.7230471376892185,0,0
3,2025-09-23 16:01:03.735962,17.720702797324307,83.32607490901852,1.1306523400151298,0,0
3,2025-09-23 16:01:33.735962,17.720440828587478,83.32732706978929,1.605195351666638,0,0
3,2025-09-23 16:02:03.735962,17.720178595878977,83.32716567888862,1.891449662412755,0,0
3,2025-09-23 16:02:33.743998,17.720605564322405,83.32708018398668,0.4267865289721844,0,0
3,2025-09-23 16:03:03.743998,17.722970314746664,83.32692410886293,0.7692232241833121,0,0
3,2025-09-23 16:03:33.743998,17.723362183124287,83.32686272379377,0.16949803730148894,0,0
3,2025-09-23 16:04:03.743998,17.722560429701367,83.32502645646605,0.9607160974258704,0,0
3,2025-09-23 16:04:33.743998,17.722857448680973,83.32324202814064,0.1595725378175208,0,0
3,2025-09-23 16:05:03.743998,17.722761293589425,83.32462850804114,0.8050226862771155,0,0
3,2025-09-23 16:06:03.743998,17.721588714334104,83.32299752310595,0.41510456865235446,0,0
3,2025-09-23 16:06:33.743998,17.720920171050413,83.32340428454488,1.37647068849388,0,0
3,2025-09-23 16:07:03.743998,17.72091127187898,83.3226826325933,1.7497780422547855,0,0
3,2025-09-23 16:07:33.743998,17.72149685323418,83.32414030088657,0.4226417413111925,0,0
3,2025-09-23 16:08:33.743998,17.720778110968862,83.32304820997541,0.6746773845444065,0,0
4,2025-09-23 15:54:33.743998,17.7202315447432,83.32446856072393,0.1430891164404433,0,0
4,2025-09-23 15:55:03.743998,17.720417312548353,83.3243695284571,1.560208232541818,0,0
4,2025-09-23 15:55:33.743998,17.720105221384888,83.32397898946057,0.7147228840785897,0,0
4,2025-09-23 15:56:03.743998,17.721120809322645,83.32452080761072,1.123647905914312,0,0
4,2025-09-23 15:56:33.743998,17.722393945181924,83.32376316108235,1.8359590365210743,0,0
4,2025-09-23 15:57:03.743998,17.724173615115994,83.32397391054832,1.336974942787663,0,0
4,2025-09-23 15:57:33.743998,17.723922883213316,83.3224121450197,1.0573989734224982,0,0
4,2025-09-23 15:58:03.743998,17.723805559212106,83.32198608724511,1.0331812090758,0,0
4,2025-09-23 15:58:33.743998,17.72132672278848,83.32191560284043,0.6798420728516941,0,0
4,2025-09-23 15:59:03.743998,17.720793877644873,83.3198910987633,0.312050381057432,0,0
4,2025-09-23 16:00:03.743998,17.721825110927817,83.32006883106854,0.23852547349609088,0,0
4,2025-09-23 16:01:03.743998,17.722747477312133,83.32098231521321,1.0009661659978808,0,0
4,2025-09-23 16:02:03.743998,17.721163351761078,83.32094610923352,1.3076965976210375,0,0
4,2025-09-23 16:03:03.743998,17.722354243385517,83.32066139847271,1.2106075811639463,0,0
4,2025-09-23 16:03:33.743998,17.722927718015242,83.32054302887373,1.8010562351197061,0,0
4,2025-09-23 16:04:03.743998,17.721887563865852,83.3196957368737,1.151926784823219,0,0
4,2025-09-23 16:05:03.743998,17.72075283841924,83.3187860663895,0.32762124505607093,0,0
4,2025-09-23 16:05:33.743998,17.722107609848884,83.31850617766705,1.330050185271329,0,0
4,2025-09-23 16:06:03.743998,17.721284950031734,83.31864734232713,0.9415747328069719,0,0
4,2025-09-23 16:06:33.743998,17.72340510257184,83.31808129881324,1.1441794470443465,0,0
4,2025-09-23 16:07:03.743998,17.72345944451709,83.31803937632522,0.17998794759186842,0,0
4,2025-09-23 16:07:33.743998,17.723587953323598,83.31576522186734,0.45792458855117735,0,0
4,2025-09-23 16:08:03.743998,17.721128364669966,83.3141332949987,0.684373989713752,0,0
4,2025-09-23 16:08:33.743998,17.721301308224447,83.31516886670178,0.6692446056268677,0,0
4,2025-09-23 16:09:03.743998,17.720694444151757,83.31463922756323,1.5048193935275946,0,0
5,2025-09-23 15:54:33.743998,17.720769190172643,83.32315932568233,0.3550579251436685,0,0
5,2025-09-23 15:55:03.743998,17.722957924382715,83.32302727020485,0.27158970459701814,0,0
5,2025-09-23 15:55:33.743998,17.72296830307587,83.32145326906456,1.5425466965112093,0,0
5,2025-09-23 15:56:03.743998,17.722901188496238,83.31957565283209,0.7600585915857168,0,0
5,2025-09-23 15:56:33.743998,17.722585457351762,83.31986877138986,1.7808317600597259,0,0
5,2025-09-23 15:57:03.743998,17.72304852563138,83.31995591732523,0.7757831715741161,0,0
5,2025-09-23 15:58:03.743998,17.724881239326702,83.31925985924521,1.968026333531905,0,0
5,2025-09-23 15:58:33.743998,17.724367244503693,83.31843630266864,1.1750417276978231,0,0
5,2025-09-23 15:59:03.743998,17.725703720175417,83.31953458650916,0.6719879640287816,0,0
5,2025-09-23 15:59:33.752033,17.72613527275023,83.31902707455755,0.6047827607732477,0,0
5,2025-09-23 16:00:03.752033,17.72670882119778,83.31841874700012,1.4775464825099516,0,0
5,2025-09-23 16:00:33.752033,17.72564668208936,83.31716367733587,0.23434241590816707,0,0
5,2025-09-23 16:02:33.752033,17.72724119565648,83.3186985705329,1.2461898571785728,0,0
5,2025-09-23 16:03:03.752033,17.728297065280792,83.31790562782417,1.2197972034180222,0,0
5,2025-09-23 16:03:33.752033,17.728659390484776,83.31723436948522,0.8268207106140695,0,0
5,2025-09-23 16:04:33.752033,17.729821863561273,83.31833666119181,1.629712908995942,0,0
5,2025-09-23 16:05:03.752033,17.729828303965665,83.31939410637936,1.5665336111122456,0,0
5,2025-09-23 16:05:33.752033,17.728904665423688,83.31932730297763,1.640575227992637,0,0
5,2025-09-23 16:06:03.752033,17.726970387331836,83.31978400608813,1.103660930830333,0,0
5,2025-09-23 16:07:03.752033,17.728494840740247,83.31823007161928,0.8885905764874955,0,0
5,2025-09-23 16:07:33.752033,17.729022443440353,83.3187738386793,1.1204035057682433,0,0
5,2025-09-23 16:08:03.752033,17.729347862626955,83.31788743192583,0.4826696911720354,0,0
5,2025-09-23 16:08:33.752033,17.728086684863246,83.31669159284466,0.43370842067795334,0,0
5,2025-09-23 16:09:03.752033,17.7282547783438,83.316121535282,1.2023429725648045,0,0
